Ensembl ID	RFAM ID
ENSG00000278702	RF00017
ENSG00000278708	RF02041
ENSG00000278715	RF00108
ENSG00000278724	RF00017
ENSG00000278732	RF00017
ENSG00000278746	RF00017
ENSG00000278747	RF00026
ENSG00000278752	RF01961
ENSG00000278757	RF00026
ENSG00000278764	RF00017
ENSG00000278770	RF00017
ENSG00000278771	RF00017
ENSG00000278773	RF02220
ENSG00000278774	RF00004
ENSG00000278775	RF01518
ENSG00000278778	RF02134
ENSG00000278779	RF00001
ENSG00000278781	RF00017
ENSG00000278785	RF00017
ENSG00000278793	RF00026
ENSG00000278794	RF00017
ENSG00000278802	RF01969
ENSG00000278815	RF00006
ENSG00000278818	RF00017
ENSG00000278822	RF02203
ENSG00000278825	RF00017
ENSG00000278838	RF00017
ENSG00000278852	RF02157
ENSG00000278853	RF00026
ENSG00000279224	RF00001
ENSG00000279351	RF00002
ENSG00000279574	RF00002
ENSG00000279740	RF00002
ENSG00000280289	RF00019
ENSG00000280324	RF01699
